anime_id,Genres,English name,Type,Episodes,Studios,Source
1382,"Adventure, Drama, Mecha, Sci-Fi, Shounen",GaoGaiGar Final,OVA,8,Sunrise,Unknown
1383,"Action, Comedy, Fantasy, Hentai, Horror, Mecha, Romance, Supernatural",Countdown Conjoined,OVA,6,AIC,Manga
1384,"Action, Horror, Demons, Drama, Vampire, Shoujo",Vampire Princess Miyu,OVA,4,AIC,Manga
1385,Hentai,Black Widow,OVA,2,Unknown,Unknown
1386,Hentai,Unknown,OVA,2,AT-2,Visual novel
1387,Hentai,Night Shift Nurses,OVA,10,AT-2,Visual novel
1388,Hentai,Unknown,OVA,5,AT-2,Visual novel
1389,Hentai,Night Shift Nurses:Experiment,OVA,3,Arms,Visual novel
1390,"Hentai, Music, Yuri",Parade Parade,OVA,2,Unknown,Manga
1391,"Adventure, Sci-Fi, Shounen, Sports",Unknown,TV,37,Sunrise,Original
1392,"Drama, Sci-Fi, Shounen, Sports",Unknown,OVA,6,Sunrise,Unknown
1393,"Drama, Sci-Fi, Shounen, Sports",Unknown,OVA,8,Sunrise,Unknown
1394,"Drama, Sci-Fi, Shounen, Sports",Unknown,OVA,8,Sunrise,Unknown
1395,"Drama, Sci-Fi, Shounen, Sports",Unknown,OVA,5,Sunrise,Unknown
1396,"Drama, Sci-Fi, Shounen, Sports",Unknown,OVA,2,Sunrise,Unknown
1397,"Action, Military, Sci-Fi, Adventure, Music, Space, Comedy, Drama, Romance, Mecha, Shounen",Unknown,TV,49,Production Reed,Original
1398,"Sci-Fi, Adventure, Space, Comedy, Mecha, Shounen",Unknown,OVA,4,Production Reed,Original
1399,"Action, Sci-Fi, Music, Space, Comedy, Drama, Mecha, Shounen",Unknown,OVA,3,Production Reed,Original
1400,"Action, Sci-Fi, Adventure, Music, Comedy, Drama, Mecha, Shounen",Macross 7:The Galaxy is Calling Me,Movie,1,Production Reed,Original
1401,Hentai,Bible Black:New Testament,OVA,6,Studio Jam,Visual novel
1402,"Fantasy, Hentai, Romance",Princess Memory,OVA,2,Unknown,Visual novel
1403,Hentai,Wife Eater,OVA,2,Unknown,Visual novel
1404,Hentai,Virgin Touch,OVA,2,Arms,Visual novel
1405,"Comedy, Hentai, Parody, Romance",Tokio Private Police,OVA,2,Unknown,Novel
1406,"Drama, Hentai, Romance",Stepmother's Sin,OVA,2,Unknown,Visual novel
1407,"Hentai, Yuri",Unknown,OVA,2,Unknown,Unknown
1408,Hentai,Moonlight Lady,OVA,5,Imagin,Visual novel
1409,"Sports, Mecha, Sci-Fi, Shounen",Unknown,TV,5,Production I.G,Original
1410,"Mecha, Sci-Fi, Shounen, Sports",IGPX:Immortal Grand Prix,TV,13,Production I.G,Original
1411,"Adventure, Comedy, Ecchi, Mecha, Sci-Fi, Space",Unknown,OVA,6,Production Reed,Original
1412,"Action, Adventure, Mystery, Comedy, Seinen",Lupin III,TV,23,Tokyo Movie Shinsha,Manga
1413,"Action, Adventure, Comedy, Seinen",Unknown,Special,1,TMS Entertainment,Manga
1414,"Action, Adventure, Mystery, Comedy, Seinen",Unknown,Special,1,TMS Entertainment,Unknown
1415,"Action, Adventure, Mystery, Comedy, Seinen",Lupin III:Goodbye Lady Liberty,Special,1,Unknown,Unknown
1416,"Action, Adventure, Mystery, Comedy, Seinen",Lupin III:Dead or Alive,Movie,1,Tokyo Movie Shinsha,Manga
1417,"Action, Adventure, Mystery, Comedy, Seinen",Lupin III:Dragon of Doom,Special,1,Unknown,Manga
1418,"Action, Adventure, Mystery, Comedy, Seinen",Lupin III Episode 0:The First Contact,Special,1,TMS Entertainment,Unknown
1419,"Action, Adventure, Mystery, Comedy, Seinen",Lupin III:Farewell to Nostradamus,Movie,1,Unknown,Manga
1420,"Action, Adventure, Mystery, Comedy, Seinen",Lupin III:Bank of Liberty,Special,1,Unknown,Unknown
1421,"Action, Adventure, Mystery, Comedy, Seinen",Unknown,Special,1,Tokyo Movie Shinsha,Unknown
1422,"Action, Adventure, Mystery, Comedy, Seinen",Lupin III:Missed by a Dollar,Special,1,TMS Entertainment,Unknown
1423,"Action, Adventure, Mystery, Comedy, Seinen",Lupin III:Napoleon's Dictionary,Special,1,Unknown,Unknown
1424,"Action, Adventure, Mystery, Comedy, Seinen",Lupin III:Operation Return the Treasure,Special,1,TMS Entertainment,Manga
1425,"Action, Adventure, Mystery, Comedy, Seinen",Unknown,TV,155,Tokyo Movie Shinsha,Manga
1426,"Action, Adventure, Comedy, Seinen",Unknown,TV,50,Tokyo Movie Shinsha,Manga
1427,"Action, Adventure, Mystery, Comedy, Seinen",Unknown,OVA,1,TMS Entertainment,Manga
1428,"Action, Adventure, Mystery, Comedy, Seinen",Unknown,OVA,1,Unknown,Manga
1429,"Action, Adventure, Mystery, Comedy, Seinen",Unknown,Special,1,TMS Entertainment,Manga
1430,"Action, Adventure, Comedy, Mystery, Seinen",Lupin III:The Castle of Cagliostro,Movie,1,Tokyo Movie Shinsha,Manga
1431,"Action, Adventure, Mystery, Comedy, Seinen",Lupin III:The Columbus Files,Special,1,Unknown,Manga
1432,"Action, Adventure, Mystery, Comedy, Seinen",Lupin III:The Fuma Conspiracy,Movie,1,Tokyo Movie Shinsha,Manga
1433,"Action, Adventure, Mystery, Comedy, Seinen",Unknown,Movie,1,Tokyo Movie Shinsha,Manga
1434,"Action, Adventure, Mystery, Comedy, Seinen",Unknown,Special,1,Unknown,Manga
1435,"Action, Adventure, Mystery, Comedy, Seinen",Lupin III:The Secret of Mamo,Movie,1,Tokyo Movie Shinsha,Manga
1436,"Action, Adventure, Comedy, Shounen",Unknown,Special,1,Unknown,Unknown
1437,"Action, Adventure, Comedy, Mystery, Shounen",Lupin III:Crisis in Tokyo,Special,1,Tokyo Movie Shinsha,Unknown
1438,"Action, Adventure, Mystery, Comedy, Seinen",Lupin III:Voyage to Danger,Special,1,Unknown,Unknown
1439,"Action, Adventure, Mystery, Comedy, Seinen",Lupin III:Island of Assassins,Special,1,Unknown,Unknown
1440,"Adventure, Comedy, Shounen, Supernatural",Ninja Cadets,OVA,2,Unknown,Original
1441,"Drama, Fantasy, Historical, Kids, Mystery",Night on the Galactic Railroad,Movie,1,Group TAC,Novel
1442,"Action, Adventure, Fantasy, Historical, Sci-Fi, Supernatural",Reign:The Conqueror,TV,13,Madhouse,Novel
1443,"Action, Sci-Fi, Adventure, Space",Unknown,OVA,2,AIC,Original
1444,"Adventure, Mecha, Sci-Fi, Space",Sol Bianca:The Legacy,OVA,6,AIC,Unknown
1445,"Adventure, Cars, Sports, Shounen",Speed Racer,TV,52,Tatsunoko Production,Manga
1448,"Adventure, Mecha, Sci-Fi, Shounen",Voltron:Defender of the Universe,TV,52,Toei Animation,Original
1450,"Adventure, Comedy, Drama, Mecha, Sci-Fi",Brigadoon,TV,26,Sunrise,Original
1451,"Action, Supernatural, Historical, Thriller",Sword for Truth,Movie,1,Production Reed,Novel
1452,"Comedy, Romance, School, Shounen",Unknown,OVA,1,Unknown,Unknown
1453,"Slice of Life, Comedy, Drama, Romance, Seinen",Maison Ikkoku,TV,96,Studio Deen,Manga
1454,"Action, Demons, Horror, Romance, Supernatural",Unknown,TV,13,Madhouse,Original
1455,"Action, Supernatural, Samurai, Historical",Ninja Resurrection,OVA,2,Phoenix Entertainment,Novel
1456,"Action, Adventure, Police, Mystery",Licensed by Royalty,TV,12,TNK,Original
1457,"Action, Sci-Fi, Music, Psychological, Drama, Mecha",Key the Metal Idol,OVA,15,Studio Pierrot,Original
1458,"Action, Adventure, Mecha, Sci-Fi, Shounen, Space",Tekkaman,TV,26,Tatsunoko Production,Original
1459,"Action, Adventure, Space, Mecha, Romance, Military, Drama, Sci-Fi, Shounen",Tekkaman Blade,TV,49,Tatsunoko Production,Original
1460,"Action, Military, Sci-Fi, Adventure, Space, Drama, Mecha",Tekkaman Blade II,OVA,6,Tatsunoko Production,Unknown
1462,"Drama, Horror, Psychological, Sci-Fi",Unknown,Movie,3,"Madhouse, Studio 4°C",Manga
1465,"Action, Mecha, School, Sci-Fi, Seinen",Sadamitsu the Destroyer,TV,10,Studio Deen,Manga
1466,"Sci-Fi, Adventure, Space",Hakugei:Legend of the Moby Dick,TV,26,"Studio Junio, Annapuru",Original
1468,"Action, Sci-Fi, Super Power, Martial Arts, Shounen",Baoh the Visitor,OVA,1,Studio Pierrot,Manga
1469,"Action, Adventure, Comedy, Fantasy",Monster Rancher,TV,48,TMS Entertainment,Game
1470,"Action, Comedy, Mystery, Shounen",Unknown,TV,51,Sunrise,Manga
1471,"Action, Comedy, Mystery, Shounen",Unknown,TV,63,Sunrise,Manga
1472,"Action, Comedy, Mystery, Shounen",Unknown,TV,13,Sunrise,Manga
1473,"Action, Comedy, Mystery, Shounen",Unknown,TV,13,Sunrise,Manga
1474,"Action, Comedy, Mystery, Shounen",City Hunter:.357 Magnum,Movie,1,"Sunrise, Production Reed",Manga
1475,"Action, Comedy, Mystery, Shounen",City Hunter:Bay City Wars,Movie,1,Sunrise,Unknown
1476,"Action, Mystery, Comedy, Shounen",City Hunter:Million Dollar Conspiracy,Movie,1,Sunrise,Unknown
1477,"Action, Comedy, Mystery, Shounen",City Hunter:The Secret Service,Special,1,Sunrise,Manga
1478,"Adventure, Comedy, Shounen",City Hunter:The Motion Picture,Special,1,Unknown,Unknown
1479,Shounen,Unknown,Special,1,Sunrise,Unknown
1480,"Mecha, Military, Sci-Fi",Unknown,OVA,1,J.C.Staff,Unknown
1481,"Action, Sci-Fi, Adventure, Comedy, Drama, Romance",Unknown,Special,1,Studio Pierrot,Manga
1482,"Action, Adventure, Comedy, Super Power, Demons, Shounen",D.Gray-man,TV,103,TMS Entertainment,Manga
1483,"Adventure, Drama, Historical, Mystery, Seinen, Slice of Life",Unknown,TV,24,Madhouse,Manga
1484,"Action, Demons, Fantasy, Horror, Supernatural",Blood Reign:Curse of the Yoma,OVA,2,J.C.Staff,Manga
1485,"Comedy, Drama, Shoujo",Baby and Me,TV,35,Studio Pierrot,Manga
1486,"Comedy, Drama, Romance, Shoujo",Kodocha,TV,102,Gallop,Manga
1487,"Adventure, Comedy, Fantasy, Game, Magic, Sci-Fi",Unknown,Special,1,Bee Train,Original
1488,"Action, Military, Adventure, Drama, Romance",Unknown,OVA,3,Studio Pierrot,Manga
1489,"Comedy, Parody, Magic, Ecchi, Vampire",Unknown,Special,3,Remic,Original
1490,"Action, Adventure, Drama, Sci-Fi, Space",The Galaxy Railways,TV,26,Planet,Original
1491,"Sci-Fi, Adventure, Space, Drama",Unknown,TV,113,Toei Animation,Manga
1492,"Action, Martial Arts, Super Power",Project ARMS,TV,26,TMS Entertainment,Manga
1493,"Action, Fantasy, Martial Arts, Super Power, School",Project ARMS:The 2nd Chapter,TV,26,TMS Entertainment,Manga
1494,"Horror, Mystery, Psychological, Sci-Fi",Unknown,Movie,1,J.C.Staff,Manga
1495,"Space, Drama, Sci-Fi",Unknown,OVA,2,Vega Entertainment,Unknown
1496,"Comedy, Ecchi, Fantasy, Shoujo Ai",Miyuki-chan in Wonderland,OVA,2,Madhouse,Manga
1497,"Drama, Music, Romance",Tales of the Street Corner,Movie,1,Unknown,Original
1498,"Action, Comedy, Fantasy, Shounen, Supernatural, Vampire",Black Blood Brothers,TV,12,Group TAC,Light novel
1499,Hentai,Unknown,OVA,2,Unknown,Unknown
1500,"Comedy, Horror, Supernatural, Drama, Ecchi",Ghost Talker's Daydream,OVA,4,Hal Film Maker,Manga
1501,Comedy,Unknown,OVA,1,Unknown,Unknown
1502,"Comedy, Parody, Magic, Fantasy, Seinen",Magical Project S,TV,26,AIC,Unknown
1503,"Adventure, Comedy, Fantasy, Magic, Parody, Seinen",Magical Project S Specials,Special,7,Unknown,Unknown
1504,"Drama, Mecha, Military, Sci-Fi",Unknown,OVA,1,Unknown,Unknown
1505,"Adventure, Mystery, Comedy, Police, Shounen",Unknown,Movie,1,TMS Entertainment,Manga
1506,"Adventure, Comedy, Mystery, Police, Shounen",Unknown,Movie,1,TMS Entertainment,Manga
1508,"Drama, Horror, Sci-Fi",Sci-fi Harry,TV,20,APPP,Manga
1509,"Adventure, Comedy, Magic, Romance, Shoujo",Save Me! Lollipop,TV,13,Studio Comet,Manga
1510,Hentai,Forbidden Love,OVA,2,Unknown,Visual novel
1511,Hentai,Debts of Desire,OVA,2,Unknown,Unknown
1512,"Hentai, School, Sports",Angels in the Court,OVA,2,Unknown,Visual novel
1513,Hentai,Angels in the Court 2,OVA,2,Unknown,Visual novel
1514,"Comedy, Magic, Romance, Sci-Fi",UFO Ultramaiden Valkyrie 3:Bride of Celestial Souls' Day,OVA,6,TNK,Manga
1515,"Parody, Comedy, Super Power, Sci-Fi, Shounen",Unknown,OVA,1,Studio Fantasia,Unknown
1516,"Comedy, Drama, Romance, Shoujo",Kirarin Revolution,TV,153,SynergySP,Manga
1517,"Action, Sci-Fi, Comedy, Horror, Drama, Magic, Romance, Fantasy",Unknown,TV,26,Radix,Manga
1519,"Action, Seinen",Black Lagoon:The Second Barrage,TV,12,Madhouse,Manga
1520,"Drama, Mystery, Psychological, Thriller",Black Jack,OVA,12,Tezuka Productions,Manga
1521,Drama,Black Jack:The Movie,Movie,1,Tezuka Productions,Manga
1524,"Slice of Life, Fantasy, Supernatural, School, Drama",Windy Tales,TV,13,Production I.G,Original
1525,"Action, Adventure, Comedy, Fantasy, Kids",Unknown,Special,1,OLM,Game
1526,"Action, Adventure, Kids, Drama, Fantasy",Pokemon:Lucario and the Mystery of Mew,Movie,1,OLM,Game
1527,"Adventure, Comedy, Fantasy, Kids",Pokemon:The Mastermind of Mirage Pokemon,ONA,1,OLM,Game
1528,"Sci-Fi, Comedy, Mecha",Battle Skipper,OVA,3,Artmic,Original
1529,"Action, Ecchi, Psychological, Mecha",Devadasy,OVA,3,Unknown,Game
1530,"Slice of Life, Supernatural, Drama, Romance",Kanon,TV,24,Kyoto Animation,Visual novel
1531,"Slice of Life, Comedy, Romance, Ecchi, Fantasy",Unknown,OVA,1,J.C.Staff,Light novel
1532,"Comedy, Drama, Romance, Shoujo, Shounen Ai, Slice of Life",Sukisho,TV,12,Zexcs,Visual novel
1533,"Adventure, Magic, Comedy, Romance, Shoujo",Wedding Peach,TV,51,OLM,Manga
1534,"Action, Comedy, Magic, Fantasy, Shoujo",Pretty Cure:Splash Star,TV,49,Toei Animation,Original
1535,"Mystery, Police, Psychological, Supernatural, Thriller, Shounen",Death Note,TV,37,Madhouse,Manga
1536,"Action, Fantasy, Supernatural, Comedy, School, Shounen",Buso Renkin,TV,26,Xebec,Manga
1537,"Action, Sci-Fi, Adventure, Romance, Shounen",Ryu the Primitive Boy,TV,22,Toei Animation,Manga
1538,"Action, Comedy, Drama, Military",Unknown,TV,24,"Gonzo, AIC",Manga
1539,"Romance, Shounen, Sports",Unknown,Special,1,Group TAC,Unknown
1540,"Romance, Shounen, Sports",Unknown,Special,1,"Group TAC, Studio Junio",Unknown
1541,"Action, Historical, Martial Arts",Fist of the Blue Sky,TV,22,APPP,Manga
1542,"Action, Adventure, Mecha, Sci-Fi",Unknown,TV,26,Sunrise,Original
1543,"Comedy, Romance, School, Sci-Fi",Brighter Than the Dawning Blue,TV,12,Daume,Visual novel
1544,"Mecha, Sci-Fi, Shounen, Space",Super Robot Wars Original Generation:The Animation,OVA,3,Brain's Base,Game
1546,"Adventure, Harem, Comedy, Supernatural, Magic, Romance, Ecchi, Fantasy, School",Negima!? Magister Negi Magi,TV,26,Shaft,Manga
1547,"Comedy, School, Slice of Life, Supernatural",Unknown,TV,96,Shin-Ei Animation,Manga
1548,"Sci-Fi, Mystery, Drama",Queen Millennia,TV,42,Toei Animation,Manga
1549,"Adventure, Fantasy, Drama, Sci-Fi",Unknown,Movie,1,Toei Animation,Manga
1550,"Drama, Shoujo, Sports",Unknown,TV,104,Tokyo Movie Shinsha,Manga
1552,"Comedy, Drama, Romance",Sunny Ryoko! You Were There in a Dream,Movie,1,Unknown,Manga
1553,"Action, Sci-Fi, Adventure, Space",Unknown,OVA,4,OLM,Manga
1554,"Supernatural, Drama",Living for the Day After Tomorrow,TV,12,J.C.Staff,Manga
1555,"Comedy, Harem, Romance, School",Tokimeki Memorial,TV,25,"Studio Pierrot, AIC ASTA",Game
1556,"Horror, Demons, Supernatural, Magic, Ecchi, Fantasy, Seinen",Demon Prince Enma,OVA,4,Brain's Base,Manga
1557,"Action, Magic, Fantasy, Supernatural, Demons, Historical, Shoujo",Shonen Onmyoji,TV,26,Studio Deen,Light novel
1558,"Comedy, Demons, Fantasy, Hentai, Magic, Parody",Sex Demon Queen,OVA,1,Unknown,Unknown
1559,"Action, Comedy, Martial Arts, School, Shounen",KenIchi:The Mightiest Disciple,TV,50,TMS Entertainment,Manga
1560,"Action, Sci-Fi, Ecchi, Martial Arts, Shounen",Voltage Fighter Gowcaizer,OVA,3,J.C.Staff,Game
1561,Music,Lovely Idol,TV,12,TNK,Visual novel
1562,"Comedy, Shoujo",The Seven Metamorphoses of Yamato Nadeshiko,TV,25,Nippon Animation,Manga
1563,"Adventure, Drama, Fantasy, Magic, Mecha, Romance, Shoujo",Magic Knight Rayearth II,TV,29,TMS Entertainment,Manga
1564,"Action, Adventure, Comedy, Kids, Fantasy",Pokemon:Advanced,TV,192,OLM,Game
1565,"Action, Adventure, Comedy, Kids, Fantasy",Unknown,TV,191,OLM,Game
1566,"Military, Sci-Fi, Mystery, Police, Mecha, Seinen",Ghost in the Shell:Stand Alone Complex - Solid State Society,Special,1,Production I.G,Manga
1567,"Adventure, Magic, Romance, Shoujo",Mysterious Thief Saint Tail,TV,43,TMS Entertainment,Manga
1568,"Action, Comedy, Romance, Martial Arts, Seinen",Unknown,TV,22,Studio Hibari,Manga
1569,"Comedy, Drama, Romance, School",Otoboku:Maidens are Falling for Me!,TV,12,feel.,Visual novel
1570,"Comedy, Harem, Magic, Romance, School",Happiness!,TV,12,Artland,Visual novel
1571,"Mystery, Comedy, Horror, Supernatural, Shoujo",Ghost Hunt,TV,25,J.C.Staff,Light novel
1572,"Adventure, Kids, Shounen",Kimba the White Lion,TV,52,Mushi Production,Manga
1573,"Action, Comedy, Drama, Ecchi, Fantasy, Horror, Magic, Shounen",Zenki,TV,51,Studio Deen,Manga
1574,"Adventure, Mecha, Sci-Fi, Shounen",Unknown,TV,51,Studio Deen,Unknown
1575,"Action, Military, Sci-Fi, Super Power, Drama, Mecha, School",Code Geass:Lelouch of the Rebellion,TV,25,Sunrise,Original
1576,"Action, Drama, Historical, Samurai",Intrigue in the Bakumatsu:Irohanihoheto,ONA,26,Sunrise,Original
1577,"Action, Comedy, Police, Seinen",You're Under Arrest,OVA,4,Studio Deen,Manga
1578,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Sci-Fi, Shoujo",Loving Angel Angelique:When Hearts Awaken,TV,13,Satelight,Game
1579,"Harem, Music, Comedy, Drama, Magic, Romance, School, Shoujo",La corda d'oro:primo passo,TV,25,Yumeta Company,Visual novel
1580,"Adventure, Demons, Supernatural, Shounen",Madara,OVA,2,"Studio Fantasia, animate Film",Manga
1581,"Comedy, Drama, Harem, Magic, Romance, School",Unknown,TV,12,OLM,Visual novel
1582,"Action, Adventure, Military, Sci-Fi",Submarine 707R,OVA,2,Production Reed,Manga
1583,"Action, Mecha, Sci-Fi, Seinen",009-1,TV,12,Ishimori Entertainment,Manga
1584,"Comedy, Military, Sci-Fi",Unknown,OVA,2,Studio Fantasia,Original
1585,"Demons, Fantasy",Unknown,OVA,2,Unknown,Game
1586,"Adventure, Mecha",Unknown,OVA,2,ufotable,Visual novel
1587,"Supernatural, Demons, Historical",Ghost Slayers Ayashi,TV,25,Bones,Original
1588,"Comedy, Romance, School",Venus to Mamoru!,TV,24,Zexcs,Light novel
1589,"Drama, Seinen, Slice of Life",Bartender,TV,11,Palm Studio,Manga
1590,"Action, Adventure, Fantasy, Comedy",Legendz:Tale of the Dragon Kings,TV,50,Gallop,Unknown
1591,"Comedy, Romance, School",Unknown,TV,12,Ajia-Do,Other
1592,"Comedy, Drama, Romance, Seinen, Slice of Life",Unknown,TV,11,Gallop,Manga
1593,"Comedy, School, Slice of Life",Azumanga Web Daioh,ONA,1,J.C.Staff,4-koma manga
1594,"Mystery, Horror, Psychological, Supernatural",Hell Girl:Two Mirrors,TV,26,Studio Deen,Original
1595,Hentai,Beast City,OVA,3,Unknown,Unknown
1596,"Action, Comedy, Ecchi, Parody, Shounen, Sports, Super Power",Unknown,OVA,4,Shaft,Original
1597,Comedy,Unknown,TV,48,Madhouse,Unknown
1598,"Adventure, Mecha, Sci-Fi",Casshan:Robot Hunter,OVA,4,Tatsunoko Production,Unknown
1599,"Action, Adventure, Sci-Fi, Shounen, Super Power",Unknown,TV,12,Studio Deen,Manga
1600,"Sci-Fi, Comedy",Unknown,TV,13,Satelight,Unknown
1601,"Drama, Mystery",Red Garden,TV,22,Gonzo,Original
1602,"Drama, Ecchi, Mecha, Military, Sci-Fi, Space",Strain:Strategic Armored Infantry,TV,13,Studio Fantasia,Original
1603,"Action, Mecha, Sci-Fi",Super Robot Wars The Original Generation:The Divine Wars,TV,25,OLM,Game
1604,"Action, Comedy, Shounen, Super Power",Reborn!,TV,203,Artland,Manga
1606,"Action, Adventure, Comedy, Demons, Supernatural, Shounen",Kekkaishi,TV,52,Sunrise,Manga
1607,"Drama, Romance, Supernatural",Venus Versus Virus,TV,12,Studio Hibari,Manga
1608,"Comedy, Drama, Martial Arts, Seinen",Unknown,TV,20,JCF,Manga
1609,"Action, Magic",My-Otome Zwei,OVA,4,Sunrise,Original
1611,"Adventure, Drama, Horror, Military, Mystery, Psychological, Sci-Fi, Shounen, Supernatural",Unknown,OVA,3,Unknown,Unknown
1613,"Fantasy, Comedy",Unknown,OVA,1,"Production I.G, Production Reed",Unknown
1614,"Action, Sports, Shounen",Captain Tsubasa,TV,52,"Madhouse, Group TAC",Manga
1617,"Comedy, Josei, Romance, Slice of Life",Unknown,TV,4,Yumeta Company,Manga
1618,"Action, Sci-Fi, Adventure",Unknown,TV,26,J.C.Staff,Novel
1619,"Ecchi, Fantasy, Magic, Comedy, Harem, Romance, Super Power, Shounen",Unknown,OVA,1,Shaft,Manga
1620,"Action, Sci-Fi, Adventure, Space, Comedy, Shounen",Unknown,OVA,4,TMS Entertainment,Manga
1621,"Action, Comedy, School",Unknown,Movie,1,Asahi Production,Visual novel
1622,"Action, Fantasy, Historical, Magic",Unknown,OVA,1,Production I.G,Original
1623,"Action, Sci-Fi, Comedy, School",Unknown,TV,13,"Shaft, TNK",Original
1624,"Romance, School, Drama",Unknown,Special,1,OLM,Unknown
1625,"Ecchi, Adventure, Space, Comedy, Romance, Military, Sci-Fi",Unknown,Special,1,Unknown,Visual novel
1626,"Action, Adventure, Comedy, Drama, Mecha, Sci-Fi, Shounen",Harmagedon,Movie,1,Madhouse,Manga
1627,"Adventure, Ecchi, Mecha, Sci-Fi",Unknown,OVA,4,Unknown,Original
1628,"Action, Demons, Horror, Shounen, Supernatural",Demon Lord Dante,TV,13,Magic Bus,Manga
1629,"Action, Psychological, Drama, Horror",The Devil Lady,TV,26,TMS Entertainment,Manga
1630,"Adventure, Comedy, Fantasy",Elf Princess Rane,OVA,2,Unknown,Original
1631,"Sci-Fi, Mecha",Unknown,Special,1,Bones,Original
1632,"Hentai, School",Princess 69:Midnight Gymnastics,OVA,2,AT-2,Visual novel
1633,Hentai,Princess 69,OVA,4,Unknown,Visual novel
1634,Hentai,Immoral Sisters,OVA,3,Office Take Off,Visual novel
1635,Hentai,Immoral Sisters 2,OVA,2,Actas,Visual novel
1636,Hentai,Immoral Sisters:Blossoming,OVA,2,Unknown,Visual novel
1637,"Drama, Historical, Romance, Shoujo, Shounen Ai",The Poem of Wind and Trees,OVA,1,Unknown,Manga
1638,"Adventure, Fantasy",Peter Pan & Wendy,TV,41,Nippon Animation,Book
1639,"Hentai, Yaoi",Unknown,OVA,1,"Sugar Boy, Blue Cat",Original
1640,"Sci-Fi, Supernatural, Drama, Romance, Fantasy, Shounen Ai",Angel's Feather,OVA,2,Venet,Visual novel
1641,"Action, Fantasy, Martial Arts, Comedy, Super Power",Iron Virgin Jun,OVA,1,Dynamic Planning,Manga
1642,"Fantasy, Magic, Shoujo",Sugar Sugar Rune,TV,51,Studio Pierrot,Manga
1643,"Action, Comedy, Mecha, Sci-Fi",Unknown,OVA,2,Unknown,Original
1644,"Fantasy, Romance",Unknown,OVA,2,J.C.Staff,Original
1645,"Action, Sci-Fi, Adventure, Space, Drama, Seinen",Harlock Saga:The Ring of the Nibelung - The Rhein Gold,OVA,6,"Studio Z5, Studio March",Unknown
1647,"Action, Demons, Ecchi, Horror, Mecha, Sci-Fi, Super Power",Apocalypse Zero,OVA,2,Ashi Production,Manga
1648,"Comedy, Romance, Sci-Fi","UFO Ultramaiden Valkyrie 4:Banquet of Time, Dreams, and Galaxies",OVA,2,TNK,Manga
